Record Id,Universities Owner.id,Universities Name,Universities Code,Vendor Name.id,Universities Active,Manufacturer,Universities Category,Sales Start Date,Sales End Date,Support Start Date,Support End Date,Created By.id,Modified By.id,Created Time,Modified Time,Unit Price,Commission Rate,Tax,Usage Unit,Qty Ordered,Quantity in Stock,Reorder Level,Handler.id,Quantity in Demand,Description,Taxable,Currency,Exchange Rate,Layout.id,Tag,Universities Image,Do they see financial docs before visa letter,Do they wish to see financial docs before offer,Do they ask for deposit before visa letter,Do they ask for deposit of conditional offer,City,Address,Country,State,Switchboard No,Post Code,AEC's Account Manager,Application Process Type,AEC's Account Manager Mobile,AEC's Account Manager Email,International Manager Phone,Contract valid till,International Manager Name,Accounts Executive Name (to claim commission),International Manager Email,Do they need SOP for applications,Accounts Executive Phone,Accounts Executive Email,Do they take an interview before releasing offer,Do they need LOR for every application,Any other useful contact,University Website,University Turnaround Time for decisions (in days),Do they take an interview before visa letter,Do they accept appointment of agent,Do they accept Change of Agent,Processed Through,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time,THE World Ranking (Latest),QS World Ranking (Latest),National Ranking,Established In,Total International Students,Total number of students,Type of University,Application Fee,Do they issue Conditional Offers,Is Lateral Entry Allowed,Total Staff,On Campus Accommodation available,Latitude Longitude,Address 2,Please enter the details of scholarships available,Notable Alumni (just names and designation / role),Affiliations,Rankings - Miscellaneous,Number of Campus,Campus Size (in Acres),Location of Campus,Which Tier,Record Status,Locked
zcrm_3554776000061023518,zcrm_3554776000000572001,Cambridge Education Group St George's University,,,true,,Indirect,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-06 17:48:57,2021-12-03 12:17:56,,,,,0.0,0.0,0.0,,0.0,,true,,,,,mep7x32ee18da1a524375ae98c94ed5004d53.png,,,,,,,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-03 12:17:56,,2021-12-17 15:44:23,,,,,1733,,4330,,,,,,,"51.42756703508847, -0.16907458236748307",,,,,,,,,,Available,false
zcrm_3554776000061280362,zcrm_3554776000000572001,Federation University Australia,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-09 11:53:54,2021-12-07 12:05:12,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8mdb714eb6c68b14db58c2523b87d075b69.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 12:05:12,2021-05-26 23:56:45,2021-12-17 14:09:19,,601,,36,2013,,23444,,,,,,,"-36.927087837156364, 143.6713679056654",,,,,,,,,,Available,false
zcrm_3554776000061663665,zcrm_3554776000000572001,Eynesbury College (Navitas),,,true,,Indirect,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-13 14:42:15,2021-12-07 12:00:44,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8mde5f8c296845749f389111e9ac45d4ba3.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 12:00:44,,2021-12-17 14:08:22,,,,,,,,,,,,,,"-34.92736987151931, 138.59834441340269",,,,,,,,,,Available,false
zcrm_3554776000061672199,zcrm_3554776000000572001,1Charles Sturt University,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000032513001,2020-07-13 08:01:58,2021-12-16 15:55:02,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8mdcfbfa597d19b470baaffa697428117cb.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-16 15:55:02,,,,802,822,26,1989,,43679,,,,,,,"-33.429990019243675, 149.56627188745628",,,,,,,,,,Available,false
zcrm_3554776000061672210,zcrm_3554776000000572001,University of Tasmania,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-13 08:15:45,2021-12-07 16:11:44,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8mde81cb0fa2e97401393888ad532cbc85f.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 16:11:44,2021-12-10 01:15:02,2021-12-17 14:36:38,,303,303,19,,,1890,,,,,,,"-42.76715388698013, 147.36869552545545",,,,,,,,,,Available,false
zcrm_3554776000061705079,zcrm_3554776000000572001,James Cook University College (Navitas),,,true,,Indirect,,,,,zcrm_3554776000000572001,zcrm_3554776000032513001,2020-07-13 19:04:33,2021-12-06 15:48:20,,,,,0.0,0.0,0.0,,0.0,,true,,,,,pjxkl59e7585b025b4c368eb891782137ce06.png,,,,,,,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 15:48:20,,2021-12-17 15:18:57,,,,28,2003,,4200,,,,,,,"1.315341456904409, 103.8759816297748",,,,,,,,,,Available,false
zcrm_3554776000061705167,zcrm_3554776000000572001,La Trobe College (Navitas),,,true,,Indirect,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-13 19:14:20,2021-12-07 12:28:45,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8mdfd2f8a131dbb4d0b857e3af2b6dfe597.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 12:28:45,,2021-12-17 14:13:30,,,,18,,,,,,,,,,"-37.72160475565718, 145.05008203470814",,,,,,,,,,Available,false
zcrm_3554776000061805366,zcrm_3554776000000572001,University of Canberra College (Navitas),,,true,,Indirect,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-14 18:00:58,2021-12-07 15:36:59,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8mdb8be9f05a6a6432e9169e4395d930702.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 15:36:59,,2021-12-17 14:31:24,,170,436,30,1990,,16814,,,,,,,"-35.28031944704239, 149.12595928435968",,,,,,,,,,Available,false
zcrm_3554776000061891583,zcrm_3554776000000572001,The University of Adelaide,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-15 13:43:41,2021-12-07 15:26:58,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8mda92b66b9fbe64a31bf34387be5b1d913.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 15:26:58,,2021-12-17 14:29:25,,,108,7,1874,,27357,,,,,,,"-34.92066455981986, 138.60632425736273",,,,,,,,,,Available,false
zcrm_3554776000062177230,zcrm_3554776000000572001,Western Sydney University Sydney City Campus (Navitas),,,true,,Indirect,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-17 15:09:06,2021-12-07 16:30:01,,,,,0.0,0.0,0.0,,0.0,,true,,,,,pkodfa60f7903ee414ed9bdf168ab0f59125a.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 16:30:01,,2021-12-17 14:42:59,,204,494,21,1989,,48458,,,,,,,"-33.81278261582685, 151.00566812016592",,,,,,,,,,Available,false
zcrm_3554776000062296286,zcrm_3554776000000572001,Monash University,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-20 07:09:48,2021-12-07 14:00:50,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8md25297434a5484a3890eb6311f538f057.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 14:00:50,2021-08-26 19:35:10,2021-12-17 14:17:44,,57,58,82,1958,,86753,,,,,,,"-37.91057493122613, 145.13717656201075",,,,,,,,,,Available,false
zcrm_3554776000062311001,zcrm_3554776000000572001,CIC Higher Education (EduCo),,,true,,Indirect,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-18 14:30:51,2021-12-07 11:37:44,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8md4f1ed5d2693845e1bc61418e7d165b9e.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 11:37:44,,2021-12-17 14:02:31,,,,,,,,,,,,,,"-37.809858848545794, 144.96954309738234",,,,,,,,,,Available,false
zcrm_3554776000062311177,zcrm_3554776000000572001,Southern Cross University - Melbourne (EduCo),,,true,,Indirect,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-18 14:39:54,2021-12-07 14:46:19,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8mda3c54c3a960345718e011834b45d70e0.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 14:46:19,,2021-12-17 14:24:25,,602,755,32,1994,,20329,,,,,,,"-37.80991444869908, 144.96890316909457",,,,,,,,,,Available,false
zcrm_3554776000062311419,zcrm_3554776000000572001,Southern Cross University - Perth (EduCo),,,true,,Indirect,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-18 14:50:29,2021-12-07 14:47:10,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8md5b8b28b889f0456d9c81b89c00b5064a.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 14:47:10,,2021-12-17 14:27:02,,602,755,32,1994,,20329,,,,,,,"-31.95761412595798, 115.86971539775742",,,,,,,,,,Available,false
zcrm_3554776000062311430,zcrm_3554776000000572001,Southern Cross University (EduCo),,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-18 14:54:36,2021-12-07 14:45:50,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8md42538c7bd4594799b96d57322629f612.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 14:45:50,,2021-12-17 14:24:14,,602,755,32,1994,,20329,,,,,,,"-28.819497282294215, 153.29937723815328",,,,,,,,,,Available,false
zcrm_3554776000062311495,zcrm_3554776000000572001,SP Jain Dubai,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000032513001,2020-07-18 15:15:20,2021-12-06 15:27:39,,,,,0.0,0.0,0.0,,0.0,,true,,,,,pjxklf9fce4328b684667aca6e37075fcaeff.png,,,,,,,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 15:27:39,,2021-12-17 15:28:27,,,,,2004,,,,,,,,,"26.015706729911322, 55.4904665464066",,,,,,,,,,Available,false
zcrm_3554776000062311573,zcrm_3554776000000572001,SP Jain Singapore,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000032513001,2020-07-18 15:27:50,2021-12-06 15:56:58,,,,,0.0,0.0,0.0,,0.0,,true,,,,,pjxklf416d8b12d7240dba15b0d982a60b7bb.png,,,,,,,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 15:56:58,2021-04-07 22:21:01,2021-12-17 15:22:29,,,,,,,,,,,,,,"1.279855671263542, 103.80174912792552",,,,,,,,,,Available,false
zcrm_3554776000062324536,zcrm_3554776000000572001,PSB Academy - Coventry University,,,true,,Indirect,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-20 15:56:55,2021-12-06 12:12:20,,,,,0.0,0.0,0.0,,0.0,,true,,,,,3ysrc899ab85aef0e47379d2fb088a777a92b.png,,,,,,,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 12:12:20,,2021-12-17 16:40:50,,607,601,38,1992,,38430,,,,,,,"52.40714849945648, -1.503842661398311",,,,,,,,,,Available,false
zcrm_3554776000062345408,zcrm_3554776000000572001,PSB Academy - Edinburgh Napier University,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000032513001,2020-07-20 17:07:27,2021-12-03 17:22:29,,,,,0.0,0.0,0.0,,0.0,,true,,,,,3ysrce2ca461e37084fb6872c9ee3c9ba3b56.png,,,,,,,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-03 17:22:29,,2021-12-17 16:41:00,,503,801,73,1964,,13930,,,,,,,"55.92499193679233, -3.288718330588068",,,,,,,,,,Available,false
zcrm_3554776000062415001,zcrm_3554776000000572001,PSB Academy - University of Wollongong,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-20 19:29:27,2021-12-07 14:29:27,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8mdbef14d4d249145c0b17625f01a876fe9.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 14:29:27,,2021-12-17 14:20:38,,203,193,16,1975,,34520,,,,,,,"-34.40533306499246, 150.87852655734739",,,,,,,,,,Available,false
zcrm_3554776000062415336,zcrm_3554776000000572001,PSB Academy - La Trobe University,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-20 20:02:58,2021-12-07 14:21:12,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8md8d775e2035b64bf7b99e4647c77e50c8.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 14:21:12,,2021-12-17 14:20:01,,202,362,18,,,,,,,,,,"-37.72159800742943, 145.05332789689842",,,,,,,,,,Available,false
zcrm_3554776000062415548,zcrm_3554776000000572001,PSB Academy - Edith Cowan University,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-21 13:44:46,2021-12-07 14:19:48,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8mde6d87f8c66b24656b1601a7491ff50ad.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 14:19:48,,2021-12-17 14:20:09,,401,,,1991,,21615,,,,,,,"1.290629625814847, 103.8591902929941",,,,,,,,,,Available,false
zcrm_3554776000062415669,zcrm_3554776000000572001,PSB Academy - Massey University,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-21 13:52:14,2021-12-06 15:11:31,,,,,0.0,0.0,0.0,,0.0,,true,,,,,pjxkl163cabb24cc04a089b34b9cc8cfdf6cd.png,,,,,,,New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 15:11:31,,2021-12-17 15:21:22,,601,,,1927,,30883,,,,,,,"1.2905652691299407, 103.85946924272012",,,,,,,,,,Available,false
zcrm_3554776000062415691,zcrm_3554776000000572001,PSB Academy - The University of Nottingham,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000032513001,2020-07-21 13:55:23,2021-12-03 17:22:52,,,,,0.0,0.0,0.0,,0.0,,true,,,,,3ysrcfae95799e1f24123a8fa0d5bee0c55ee.png,,,,,,,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-03 17:22:52,,2021-12-17 16:41:13,,141,103,52,1948,,43893,,,,,,,"52.939718022086346, -1.1930210595304505",,,,,,,,,,Available,false
zcrm_3554776000062415790,zcrm_3554776000000572001,PSB Academy - University of Canberra,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-21 14:00:07,2021-12-07 14:25:58,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8md95d63bec0e674fb7b0abee16b6964f0f.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 14:25:58,,2021-12-17 14:20:28,,170,436,30,1990,,16814,,,,,,,"-35.23850008317258, 149.08436888620784",,,,,,,,,,Available,false
zcrm_3554776000062698174,zcrm_3554776000000572001,Murdoch University Dubai,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000032513001,2020-07-22 15:47:23,2021-12-06 15:12:43,,,,,0.0,0.0,0.0,,0.0,,true,,,,,pjxklefcd5d39305f40ab830d95831b5e5977.png,,,,,,,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 15:12:43,,2021-12-17 15:26:29,,,,,2008,,,,,,,,,"25.102919293442127, 55.163261912751985",,,,,,,,,,Available,false
zcrm_3554776000062706482,zcrm_3554776000000572001,Charles Darwin University,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-22 15:05:48,2021-12-07 10:33:24,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8mdd1dd2825f42c46bcb4313a302cc93470.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 10:33:24,,2021-12-17 14:00:45,,502,705,35,2003,,20124,,,,,,,"-33.094987360259886, 153.26898443169233",,,,,,,,,,Available,false
zcrm_3554776000062796002,zcrm_3554776000000572001,University of Calgary,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000032513001,2020-07-22 20:10:59,2021-12-07 12:10:06,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8md21ddf41439cb4774969be69cd605c95d.png,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 12:10:06,2021-06-30 00:07:42,2021-12-17 14:49:14,,202,235,6,1966,,31950,,,,,,,"51.07751663315521, -114.14068427308776",,,,,,,,,,Available,false
zcrm_3554776000062891932,zcrm_3554776000000572001,Athlone Institute of Technology,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000032513001,2020-07-23 15:19:10,2021-12-04 18:04:33,,,,,0.0,0.0,0.0,,0.0,,true,,,,,nuklg65943219602c4551a8a7d5bcdab03f8c.png,,,,,,,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-04 18:04:33,,2021-12-17 14:51:46,,,,19,1970,,5400,,,,,,,"53.41750672027202, -7.903570773006819",,,,,,,,,,Available,false
zcrm_3554776000062951253,zcrm_3554776000000572001,NorQuest College,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000032513001,2020-07-24 14:31:31,2021-12-07 11:04:35,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8mdb470c8a5c23f4761943077773bd3bdce.png,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 11:04:35,,2021-12-17 14:05:15,,,,132,1965,,19354,,,,,,,"53.5437394780489, -113.50524415950923",,,,,,,,,,Available,false
zcrm_3554776000062951760,zcrm_3554776000000572001,Vancouver Institute of Media Arts,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000032513001,2020-07-24 15:58:10,2021-12-04 15:26:20,,,,,0.0,0.0,0.0,,0.0,,true,,,,,,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-04 15:26:20,,2021-12-17 15:05:07,,,,191,1995,,,,,,,,,"49.282845152080704, -123.11531478664097",,,,,,,,,,Available,false
zcrm_3554776000062971000,zcrm_3554776000000572001,1Central Queensland University,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000032513001,2020-07-24 14:21:46,2021-12-16 15:38:35,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8md45c888e0cd6a4a1a801e2a19b50fcc27.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-16 15:38:35,,,,801,605,33,1992,,35000,,,,,,,"-23.18703453992737, 151.28548098093296",,,,,,,,,,Available,false
zcrm_3554776000062979934,zcrm_3554776000038840021,Emirates Aviation University,,,true,,Indirect,,,,,zcrm_3554776000038840021,zcrm_3554776000032513001,2020-07-25 11:27:11,2021-12-06 15:07:37,,,,,0.0,0.0,0.0,,0.0,,true,,,,,pjxkl3f0a50932e6647c8ac0630bcc5bb92f9.png,,,,,,,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 15:07:37,,2021-12-17 15:25:41,,,,,,,,,,,,,,"25.113818403043727, 55.41165437836866",,,,,,,,,,Available,false
zcrm_3554776000063030316,zcrm_3554776000000572001,The King's University,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000032513001,2020-07-25 14:47:19,2021-12-07 12:00:22,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8mdc451f547c19b4c56a1a2496dfd9b1f80.png,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 12:00:22,,2021-12-17 14:36:03,,,,163,1979,,910,,,,,,,"53.52534134479775, -113.41675240183866",,,,,,,,,,Available,false
zcrm_3554776000063037235,zcrm_3554776000038840021,University of Stirling RAK,,,true,,Indirect,,,,,zcrm_3554776000038840021,zcrm_3554776000032513001,2020-07-25 12:44:30,2021-12-06 15:38:29,,,,,0.0,0.0,0.0,,0.0,,true,,,,,pjxkl2131404fac99487e908f555c34fe5c21.png,,,,,,,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 15:38:29,,2021-12-17 15:29:07,,,,,,,,,,,,,,"25.741529009873474, 55.902373297420276",,,,,,,,,,Available,false
zcrm_3554776000063037531,zcrm_3554776000038840021,University of Birmingham Dubai,,,true,,Indirect,,,,,zcrm_3554776000038840021,zcrm_3554776000032513001,2020-07-25 16:47:11,2021-12-06 15:37:04,,,,,0.0,0.0,0.0,,0.0,,true,,,,,pjxkl99f37a8eabc44fbf91ac4acfbcc6a558.png,,,,,,,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 15:37:04,2024-07-01 12:19:10,2021-12-17 15:28:49,,,,,,,,,,,,,,"25.12386151542473, 55.412164296861945",,,,,,,,,,Available,false
zcrm_3554776000063037778,zcrm_3554776000038840021,University of South Wales Dubai,,,true,,Indirect,,,,,zcrm_3554776000038840021,zcrm_3554776000032513001,2020-07-25 18:44:32,2021-12-06 15:37:50,,,,,0.0,0.0,0.0,,0.0,,true,,,,,pjxkl17d5d90318cb42929c9c87a71315ecd9.png,,,,,,,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 15:37:50,,2021-12-17 15:29:01,,,,,,,,,,,,,,"24.91247669503735, 55.11876498206398",,,,,,,,,,Available,false
zcrm_3554776000063107177,zcrm_3554776000000572001,University of Queensland,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000076522006,2020-07-27 08:58:21,2021-12-07 15:53:00,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8mdc175e187ae3c41dd8ca78d4289c7ee59.png,,,,,,,Australia,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 15:53:00,,2021-12-17 14:35:02,,54,47,3,1909,,55305,,,,,,,"-27.49764553492469, 153.01375487065414",,,,,,,,,,Available,false
zcrm_3554776000063109267,zcrm_3554776000038840021,Rochester Institute of Technology Dubai,,,true,,Indirect,,,,,zcrm_3554776000038840021,zcrm_3554776000032513001,2020-07-27 10:44:41,2021-12-06 15:16:39,,,,,0.0,0.0,0.0,,0.0,,true,,,,,pjxklb48052e5c2a241c0a435d515c94f7919.png,,,,,,,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 15:16:39,,2021-12-17 15:26:37,,,,,2008,,700,,,,,,,"25.131269948360742, 55.39008351220461",,,,,,,,,,Available,false
zcrm_3554776000063140088,zcrm_3554776000038840021,Booth University College,,,true,,Indirect,,,,,zcrm_3554776000038840021,zcrm_3554776000032513001,2020-07-27 12:21:03,2021-12-06 17:25:46,,,,,0.0,0.0,0.0,,0.0,,true,,,,,hr9tt12c4f134ab9f41b5aae7434a6392cf59.png,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 17:25:46,,2021-12-17 12:17:07,,,,234,1982,,282,,,,,,,"49.89303035494059, -97.1513110964153",,,,,,,,,,Available,false
zcrm_3554776000063140525,zcrm_3554776000038840021,Manipal Academy of Higher Education (Dubai Campus),,,true,,Indirect,,,,,zcrm_3554776000038840021,zcrm_3554776000032513001,2020-07-27 14:10:07,2021-12-06 15:11:34,,,,,0.0,0.0,0.0,,0.0,,true,,,,,pjxkl8e6ee5bd423c47a89843c4fa5fd3891f.png,,,,,,,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 15:11:34,2024-06-25 17:13:30,2021-12-17 15:26:09,,,,,2000,,2000,,,,,,,"25.133510318695905, 55.425126339738895",,,,,,,,,,Available,false
zcrm_3554776000063144001,zcrm_3554776000000572001,Redeemer University,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000032513001,2020-07-27 12:28:53,2021-12-07 11:40:27,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8md6c3c534ab78c4ca88d27134efe9baade.png,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 11:40:27,,2021-12-17 14:15:42,,,,156,1982,,1014,,,,,,,"43.2110121443385, -79.95001161566563",,,,,,,,,,Available,false
zcrm_3554776000063144917,zcrm_3554776000000572001,Gaelic College,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000032513001,2020-07-27 14:12:25,2021-12-06 18:09:22,,,,,0.0,0.0,0.0,,0.0,,true,,,,,hr9tt61abf56e759c4253830d8c2723335bd1.png,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 18:09:22,,2021-12-17 12:47:53,,,,144,1938,,,,,,,,,"46.21287000738296, -60.605187173246236",,,,,,,,,,Available,false
zcrm_3554776000063154049,zcrm_3554776000000572001,Makami College,,,true,,Indirect,,,,,zcrm_3554776000000572001,zcrm_3554776000032513001,2020-07-27 14:28:49,2021-12-07 10:27:28,,,,,0.0,0.0,0.0,,0.0,,true,,,,,ai8md450f03afa79d4e6b99a9dfceaeff6e92.png,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07 10:27:28,,2021-12-17 13:55:31,,,,298,2001,,2000,,,,,,,"51.062138138445995, -113.9802765258616",,,,,,,,,,Available,false
zcrm_3554776000063154071,zcrm_3554776000000572001,University of Northampton (Amity Global Institute),,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000032513001,2020-07-27 15:00:28,2021-12-04 17:25:48,,,,,0.0,0.0,0.0,,0.0,,true,,,,,nuklg0963d90374344dd1b9c82cc105a3b456.png,,,,,,,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-04 17:25:48,,2021-12-17 17:16:20,,,1015,101,2005,,12060,,,,,,,"52.23042970958704, -0.8870354460619703",,,,,,,,,,Available,false
zcrm_3554776000063154082,zcrm_3554776000000572001,Amity Global Institute Singapore,,,true,,Direct,,,,,zcrm_3554776000000572001,zcrm_3554776000032513001,2020-07-27 15:02:04,2021-12-06 15:43:43,,,,,0.0,0.0,0.0,,0.0,,true,,,,,pjxkl3b1672dd51f14a308b8cf21442cd1be5.png,,,,,,,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 15:43:43,,2021-12-17 15:18:04,,,,,,,,,,,,,,"1.29886781201255, 103.84334743956946",,,,,,,,,,Available,false
zcrm_3554776000063167195,zcrm_3554776000038840021,IMT Dubai,,,true,,Indirect,,,,,zcrm_3554776000038840021,zcrm_3554776000032513001,2020-07-27 17:22:05,2021-12-06 15:10:29,,,,,0.0,0.0,0.0,,0.0,,true,,,,,pjxkle0557c7ca5804b0c8552dab329696a32.png,,,,,,,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 15:10:29,,2021-12-17 15:26:02,,,,,2006,,600,,,,,,,"25.123920842946315, 55.415287382067454",,,,,,,,,,Available,false
zcrm_3554776000063167592,zcrm_3554776000038840021,Canadian Mennonite University,,,true,,Indirect,,,,,zcrm_3554776000038840021,zcrm_3554776000032513001,2020-07-28 12:16:26,2021-12-06 17:38:51,,,,,0.0,0.0,0.0,,0.0,,true,,,,,hr9tt4bc56a0a38a34da48b14b5d5d49a0973.png,,,,,,,Canada,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-06 17:38:51,,2021-12-17 12:21:14,,,,112,1999,,,,,,,,,"49.859833752083304, -97.23217980196434",,,,,,,,,,Available,false
